,Date,Sum_GAP,Sum_Others,Sum_Kitchen,Sum_Laundry,Sum_Heater_AC,forecastAC,forecastK,forecastL,forecastTotal,OnlyforecastAC,OnlyforecastK,OnlyforecastL,OnlyforecastTotal
646,8/10/2008,31009.6,13189.6,1044,5126,11650,9807.23196,1604.16076,3183.705204,28328.30677,NA,NA,NA,NA
647,9/10/2008,33061.36667,17313.36667,1032,3064,11652,9152.862846,1142.51361,1720.349655,25679.24061,NA,NA,NA,NA
648,10/10/2008,25305.63333,12870.63333,0,389,12046,10413.50155,1296.872455,2209.5706,27641.16664,NA,NA,NA,NA
649,11/10/2008,27823.1,11971.1,2144,2335,11373,11363.70708,2513.042787,2796.820281,32497.31536,NA,NA,NA,NA
650,12/10/2008,31799,16245,2561,5822,7171,9304.637964,2715.015456,3437.869117,32346.75565,NA,NA,NA,NA
651,13/10/2008,24366.26667,13311.26667,1037,535,9483,9303.454074,1068.085553,1753.240054,26006.9231,NA,NA,NA,NA
652,14/10/2008,26817.6,15259.6,1177,442,9939,9649.32454,1122.570186,2648.698919,28167.14668,NA,NA,NA,NA
653,15/10/2008,35948.26667,16924.26667,1998,7042,9984,9500.044172,1497.888271,3012.354409,28263.31928,NA,NA,NA,NA
654,16/10/2008,26394.66667,16576.66667,951,429,8438,8742.232598,1019.093452,1501.412551,25294.97561,NA,NA,NA,NA
655,17/10/2008,31114.76667,16252.76667,2036,3187,9639,9901.76711,1158.276502,1946.720263,26946.6041,NA,NA,NA,NA
656,18/10/2008,37319.83333,22719.83333,799,1655,12146,10756.11514,2361.851071,2494.662578,31509.84718,NA,NA,NA,NA
657,19/10/2008,32865.56667,19557.56667,698,8010,4600,8609.333048,2554.357818,3101.854532,31092.01784,NA,NA,NA,NA
658,20/10/2008,27792.56667,13825.56667,844,2648,10475,8531.383204,901.5671016,1389.553329,24518.39691,NA,NA,NA,NA
659,21/10/2008,34395.26667,19544.26667,857,2663,11331,8814.058486,954.1825436,2264.129005,26485.53596,NA,NA,NA,NA
660,22/10/2008,27433.5,15742.5,662,2542,8487,8617.519033,1331.908995,2614.14777,26435.71741,NA,NA,NA,NA
661,23/10/2008,30508.23333,17671.23333,815,1435,10587,7830.417757,859.9763171,1097.113347,23373.84163,NA,NA,NA,NA
662,24/10/2008,35553.76667,15099.76667,7893,2277,10284,8980.26779,1010.535599,1544.001333,24988.57279,NA,NA,NA,NA
663,25/10/2008,25385.93333,10821.93333,737,394,13433,9845.719711,2229.941812,2101.151422,29574.40298,NA,NA,NA,NA
664,26/10/2008,8724.866667,6351.866667,0,360,2013,7731.516948,2442.558051,2724.958675,29240.06634,NA,NA,NA,NA
665,27/10/2008,8731.533333,6362.533333,0,402,1967,7707.782621,813.861505,1036.289511,22810.77108,NA,NA,NA,NA
666,28/10/2008,22121.5,14406.5,2263,362,5090,8065.944516,894.1534019,1940.9608,24981.53426,NA,NA,NA,NA
667,29/10/2008,26876.26667,21479.26667,1037,345,4015,7965.22104,1302.636268,2326.834957,25191.48151,NA,NA,NA,NA
668,30/10/2008,18310,15346,0,345,2619,7292.809898,863.9496783,850.5782862,22440.96308,NA,NA,NA,NA
669,31/10/2008,21430.53333,10635.53333,0,312,10483,8574.267396,1049.580777,1342.214969,24412.73524,NA,NA,NA,NA
670,1/11/2008,13841.63333,11558.63333,0,344,1939,9585.828067,2305.163213,1947.04217,29394.15503,NA,NA,NA,NA
671,2/11/2008,15176.9,12006.9,0,346,2824,7629.415466,2554.299182,2620.346629,29485.75905,NA,NA,NA,NA
672,3/11/2008,14126.66667,10924.66667,963,347,1892,7771.995969,961.6842525,981.8477651,23503.68972,NA,NA,NA,NA
673,4/11/2008,26038.6,15718.6,0,6214,4106,8301.564001,1076.836727,1936.204764,26133.19097,NA,NA,NA,NA
674,5/11/2008,52248.83333,25880.83333,7597,10409,8362,8373.762033,1518.194362,2370.140904,26803.32067,NA,NA,NA,NA
675,6/11/2008,26473.96667,18276.96667,1033,430,6734,7872.10977,1109.669108,939.2294087,24504.143,NA,NA,NA,NA
676,7/11/2008,26986.4,15144.4,1032,389,10421,9318.493044,1322.075665,1472.47472,26908.22512,NA,NA,NA,NA
677,8/11/2008,28885.63333,18431.63333,1114,3271,6069,10485.57706,2600.447023,2114.2528,32293.08846,NA,NA,NA,NA
678,9/11/2008,42975.63333,21665.63333,6301,661,14348,8671.908771,2867.871243,2819.05043,32750.03652,NA,NA,NA,NA
679,10/11/2008,34864.66667,23201.66667,1023,355,10285,8941.357737,1288.628818,1205.927901,27086.81594,NA,NA,NA,NA
680,11/11/2008,40932.5,21518.5,2475,2288,14651,9579.181454,1411.931998,2179.042051,29981.32665,NA,NA,NA,NA
681,12/11/2008,36441.56667,23233.56667,1066,2712,9430,9738.716314,1856.028711,2624.782503,30856.52234,NA,NA,NA,NA
682,13/11/2008,20641,13988,0,338,6315,9301.666632,1444.76154,1198.565045,28697.75964,NA,NA,NA,NA
683,14/11/2008,27028.96667,14682.96667,2092,325,9929,10788.64059,1648.997473,1729.415864,31174.41594,NA,NA,NA,NA
684,15/11/2008,50527.13333,27141.13333,3952,3799,15635,11971.59645,2913.941595,2361.910166,36562.4228,NA,NA,NA,NA
685,16/11/2008,39423.86667,23858.86667,4791,1829,8945,10148.9628,3162.969044,3050.90519,36953.13471,NA,NA,NA,NA
686,17/11/2008,25393.93333,14425.93333,0,378,10590,10385.08184,1560.754711,1415.992187,31155.98874,NA,NA,NA,NA
687,18/11/2008,29150.83333,16498.83333,1079,369,11204,10966.26137,1657.00233,2362.004615,33852.17078,NA,NA,NA,NA
688,19/11/2008,30670.63333,17203.63333,1737,3026,8704,11047.43724,2070.535826,2776.135786,34469.43083,NA,NA,NA,NA
689,20/11/2008,28205.6,19092.6,1034,347,7732,10512.41923,1625.843781,1314.710439,31999.308,NA,NA,NA,NA
690,21/11/2008,27898.83333,16115.83333,1039,348,10396,11884.37056,1794.493103,1807.744509,34118.58824,NA,NA,NA,NA
691,22/11/2008,28522.8,18227.8,1093,882,8320,12938.1858,3022.425506,2400.857299,39111.64636,NA,NA,NA,NA
692,23/11/2008,56755.4,34029.4,3631,8823,10272,10975.53292,3233.77159,3049.976781,39079.09683,NA,NA,NA,NA
693,24/11/2008,53549.96667,38598.96667,1063,510,13378,11064.21049,1593.962469,1375.763321,32840.21503,NA,NA,NA,NA
694,25/11/2008,45047.5,31221.5,3010,345,10471,11494.10823,1653.441045,2284.089856,35086.35088,NA,NA,NA,NA
695,26/11/2008,25265.9,14050.9,909,304,10002,11423.77496,2031.736287,2663.132499,35255.48419,NA,NA,NA,NA
696,27/11/2008,39370.3,24109.3,2491,330,12440,10740.56975,1553.991775,1170.116764,32349.18915,NA,NA,NA,NA
697,28/11/2008,31432.73333,18663.73333,1113,295,11361,11971.0489,1692.365005,1635.854362,34053.83822,NA,NA,NA,NA
698,29/11/2008,40577.8,20531.8,5268,2392,12386,12893.25606,2893.311405,2206.63538,38662.7035,NA,NA,NA,NA
699,30/11/2008,40023.13333,23907.13333,1161,3481,11474,10811.68373,3081.38814,2838.917075,38284.38661,NA,NA,NA,NA
700,1/12/2008,26942.3,16535.3,1085,309,9013,10796.55926,1422.357888,1153.735028,31745.04464,NA,NA,NA,NA
701,2/12/2008,29890.73333,18243.73333,0,304,11343,11140.02913,1466.894837,2057.176604,33741.63849,NA,NA,NA,NA
702,3/12/2008,29252.73333,18149.73333,1137,302,9664,11001.82905,1834.65636,2437.462808,33716.36027,NA,NA,NA,NA
703,4/12/2008,28977.3,16297.3,1085,281,11314,10270.25321,1350.81163,951.6999858,30673.5048,NA,NA,NA,NA
704,5/12/2008,34310.3,23317.3,831,310,9852,11472.23983,1487.443624,1430.420099,32300.62328,NA,NA,NA,NA
705,6/12/2008,42063.93333,23261.93333,4005,5749,9048,12385.65897,2690.838329,2019.482295,36890.61572,NA,NA,NA,NA
706,7/12/2008,41112.33333,23881.33333,3294,310,13627,10314.2872,2885.296048,2674.775113,36550.19359,NA,NA,NA,NA
707,8/12/2008,31143.93333,16474.93333,1117,296,13256,10327.12174,1236.244714,1016.644673,30102.17923,NA,NA,NA,NA
708,9/12/2008,33385.73333,15961.73333,1985,2553,12886,10714.32347,1293.957191,1950.386673,32238.86657,NA,NA,NA,NA
709,10/12/2008,35183.66667,19022.66667,1128,4144,10889,10633.79317,1677.635631,2363.355812,32396.59379,NA,NA,NA,NA
710,11/12/2008,23875.36667,14463.36667,1160,273,7979,9971.356479,1211.953815,911.7372652,29572.79426,NA,NA,NA,NA
711,12/12/2008,30258.9,16692.9,1157,255,12154,11251.209,1368.473499,1425.114411,31447.35328,NA,NA,NA,NA
712,13/12/2008,30426.23333,18708.23333,2186,261,9271,12248.28738,2592.948183,2048.396741,36304.92404,NA,NA,NA,NA
713,14/12/2008,33368.66667,21714.66667,3742,2497,5415,10263.33192,2809.148789,2736.548174,36243.62764,NA,NA,NA,NA
714,15/12/2008,29924.16667,18826.16667,1178,252,9668,10362.29105,1181.99078,1109.040391,30077.59682,NA,NA,NA,NA
715,16/12/2008,29951.5,18364.5,0,253,11334,10832.35443,1261.264294,2070.368348,32490.58131,NA,NA,NA,NA
716,17/12/2008,34979.76667,19631.76667,4251,284,10813,10828.61647,1665.73008,2507.180927,32910.75857,NA,NA,NA,NA
717,18/12/2008,28949,16273,1125,258,11293,10234.34314,1219.671822,1075.070792,30328.00968,NA,NA,NA,NA
718,19/12/2008,31368.53333,17761.53333,1538,296,11773,11571.49156,1394.320663,1603.157161,32415.4816,NA,NA,NA,NA
719,20/12/2008,37375.03333,16945.03333,1132,6479,12819,12613.14557,2635.165146,2236.025031,37452.08385,NA,NA,NA,NA
720,21/12/2008,44060.16667,18956.16667,1099,9189,14816,10658.63151,2865.78095,2928.460793,37531.3392,NA,NA,NA,NA
721,22/12/2008,33596.8,20615.8,2157,391,10433,10772.96268,1250.959855,1299.908687,31464.04425,NA,NA,NA,NA
722,23/12/2008,29968.13333,16861.13333,2666,2115,8326,11242.89831,1340.439572,2254.9852,33931.95459,NA,NA,NA,NA
723,24/12/2008,21160.63333,10815.63333,0,364,9981,11223.61804,1752.997221,2680.60444,34362.63618,NA,NA,NA,NA
724,25/12/2008,17685.3,13802.3,0,285,3598,10598.98459,1312.997226,1232.75872,31746.74195,NA,NA,NA,NA
725,26/12/2008,20395.53333,11199.53333,1121,279,7796,11892.044,1491.809579,1741.088387,33759.53487,NA,NA,NA,NA
726,27/12/2008,49536.06667,37083.06667,0,244,12209,12877.42746,2735.111947,2350.804797,38683.30694,NA,NA,NA,NA
727,28/12/2008,26177.36667,18716.36667,1953,217,5291,10856.41977,2966.710245,3017.40688,38616.11594,NA,NA,NA,NA
728,29/12/2008,9254.633333,6556.633333,0,218,2480,10896.34436,1351.65744,1361.116306,32374.29932,NA,NA,NA,NA
729,30/12/2008,19920.63333,12530.63333,0,245,7145,11286.5522,1439.972526,2287.368962,34645.98416,NA,NA,NA,NA
730,31/12/2008,32736.46667,17655.46667,2975,246,11860,11185.01789,1850.722823,2683.91645,34865.73992,NA,NA,NA,NA
731,1/1/2009,23444.86667,16031.86667,765,3845,2803,10478.51754,1408.560682,1207.582521,32031.63866,NA,NA,NA,NA
732,2/1/2009,38791.83333,18515.83333,2417,6018,11841,11693.04044,1585.130925,1688.809158,33826.55036,NA,NA,NA,NA
733,3/1/2009,31891.6,14684.6,6440,328,10439,12606.10102,2826.362798,2273.556901,38540.32901,NA,NA,NA,NA
734,4/1/2009,32333.23333,22380.23333,1457,5251,3245,10521.71857,3056.281364,2918.000475,38278.31831,NA,NA,NA,NA
735,5/1/2009,26733.33333,16514.33333,1247,322,8650,10509.71738,1440.118378,1242.945314,31863.64258,NA,NA,NA,NA
736,6/1/2009,28164.36667,15448.36667,0,254,12462,10861.89755,1528.024803,2154.303223,33990.50848,NA,NA,NA,NA
737,7/1/2009,34671.2,18185.2,2687,3820,9979,10737.77896,1939.1483,2540.181296,34098.66987,NA,NA,NA,NA
738,8/1/2009,27221.16667,14074.16667,2773,299,10075,10025.5012,1498.16692,1057.629351,31190.32617,NA,NA,NA,NA
739,9/1/2009,29811.7,18452.7,1802,272,9285,11251.927,1676.695376,1537.180818,32951.28603,NA,NA,NA,NA
740,10/1/2009,35049.13333,15394.13333,2828,4288,12539,12194.92021,2920.577718,2124.751797,37673.05617,NA,NA,NA,NA
741,11/1/2009,32933.13333,17224.13333,4521,5301,5887,10158.30614,3153.701289,2776.339348,37461.28663,NA,NA,NA,NA
742,12/1/2009,26487.96667,14079.96667,0,261,12147,10211.16757,1541.111919,1112.444512,31138.04005,NA,NA,NA,NA
743,13/1/2009,36376.66667,18713.66667,1140,329,16194,10643.76625,1632.732374,2038.558072,33395.11108,NA,NA,NA,NA
744,14/1/2009,29604.7,16694.7,2277,332,10301,10614.09511,2047.447205,2442.262872,33668.54794,NA,NA,NA,NA
745,15/1/2009,26067.8,13385.8,2731,390,9561,10008.03745,1609.645006,979.9975463,30955.64484,NA,NA,NA,NA
746,16/1/2009,46109.23333,21920.23333,5811,3158,15220,11349.78551,1790.634191,1481.616088,32936.23462,NA,NA,NA,NA
747,17/1/2009,55297,34344,2477,3154,15322,12414.18494,3035.94583,2092.307449,37894.93789,NA,NA,NA,NA
748,18/1/2009,52569.9,27492.9,5649,6701,12727,10501.77212,3269.158124,2767.315606,37929.79555,NA,NA,NA,NA
749,19/1/2009,28331.1,16558.1,1118,376,10279,10678.15522,1655.022157,1126.384977,31854.74721,NA,NA,NA,NA
750,20/1/2009,28967.13333,14958.13333,0,282,13727,11230.02685,1743.190644,2074.268531,34353.17567,NA,NA,NA,NA
751,21/1/2009,28990.56667,15853.56667,1148,2159,9830,11311.811,2152.312511,2497.85178,34852.66363,NA,NA,NA,NA
752,22/1/2009,20622.6,12035.6,0,341,8246,10805.91785,1706.58403,1052.936884,32342.22461,NA,NA,NA,NA
753,23/1/2009,31842.26667,17323.26667,2078,295,12146,12233.25651,1877.172379,1568.820724,34493.83107,NA,NA,NA,NA
754,24/1/2009,36679.5,18769.5,5096,4492,8322,13365.66963,3109.524927,2190.230599,39584.88941,NA,NA,NA,NA
755,25/1/2009,47394.4,26250.4,3971,5960,11213,11501.05425,3327.198643,2872.057559,39707.08275,NA,NA,NA,NA
756,26/1/2009,27907.86667,16617.86667,1121,348,9821,11702.81777,1694.989132,1233.811872,33669.03797,NA,NA,NA,NA
757,27/1/2009,23750.5,15968.5,896,278,6608,12255.95478,1762.660909,2180.137714,36150.03233,NA,NA,NA,NA
758,28/1/2009,45362.23333,21827.23333,2301,6949,14285,12313.74562,2149.041714,2597.940095,36574.88109,NA,NA,NA,NA
759,29/1/2009,26228.3,16938.3,0,294,8996,11758.04914,1678.571587,1143.168189,33931.26474,NA,NA,NA,NA
760,30/1/2009,34317.3,20268.3,1622,280,12147,13109.8384,1822.722624,1645.388966,35891.31599,NA,NA,NA,NA
761,31/1/2009,55214.2,25052.2,8278,6575,15309,14141.64283,3027.302814,2249.714943,40734.11482,NA,NA,NA,NA
762,1/2/2009,30124.33333,18678.33333,3330,622,7494,12152.66093,3216.278509,2911.526291,40554.5115,NA,NA,NA,NA
763,2/2/2009,26721.66667,14415.66667,1159,232,10915,12208.19253,1554.895187,1250.91215,34165.73494,NA,NA,NA,NA
764,3/2/2009,31139.83333,14574.83333,703,878,14984,12595.67714,1593.398363,2173.168664,36253.00292,NA,NA,NA,NA
765,4/2/2009,41015.4,17223.4,871,6961,15960,12471.34,1951.117672,2565.907234,36248.27818,NA,NA,NA,NA
766,5/2/2009,27484.8,13129.8,1104,264,12987,11720.41988,1453.005109,1085.817689,33147.43246,NA,NA,NA,NA
767,6/2/2009,34139.93333,20985.93333,1165,273,11716,12867.62883,1571.043631,1563.220879,34631.64295,NA,NA,NA,NA
768,7/2/2009,52192.26667,23014.26667,6822,4483,17873,13689.50953,2751.539791,2143.975092,38989.67416,NA,NA,NA,NA
769,8/2/2009,36381.1,15607.1,5341,259,15174,11489.45632,2918.935233,2784.177138,38326.47108,NA,NA,NA,NA
770,9/2/2009,28443.96667,17777.96667,1063,228,9375,11337.05143,1238.916988,1104.583566,31465.5264,NA,NA,NA,NA
771,10/2/2009,32397.03333,18667.03333,1128,263,12339,11524.00718,1262.128654,2011.090058,33102.24507,NA,NA,NA,NA
772,11/2/2009,43989.83333,18332.83333,2985,10477,12195,11210.70812,1608.245736,2391.823036,32678.45623,NA,NA,NA,NA
773,12/2/2009,32811,13679,1109,299,17724,10286.35008,1102.50631,903.8886352,29199.34067,NA,NA,NA,NA
774,13/2/2009,28167.03333,15259.03333,1100,254,11554,11279.30816,1217.113394,1377.913923,30354.60469,NA,NA,NA,NA
775,14/2/2009,38876.56667,14831.56667,2280,3256,18509,11969.41159,2398.522817,1959.945059,34440.55844,NA,NA,NA,NA
776,15/2/2009,26433.86667,18508.86667,2465,226,5234,9662.891634,2571.2515,2606.143468,33568.53,NA,NA,NA,NA
777,16/2/2009,21983.23333,14685.23333,0,261,7037,9431.655646,900.9861544,937.2055715,26567.08225,NA,NA,NA,NA
778,17/2/2009,13028.3,8837.3,0,266,3925,9569.177417,938.2944637,1858.844157,28135.2592,NA,NA,NA,NA
779,18/2/2009,13774.16667,8006.166667,0,297,5471,9237.009263,1302.70201,2258.885322,27717.0147,NA,NA,NA,NA
780,19/2/2009,12287.8,9183.8,1046,262,1796,8324.892686,819.2260349,794.025963,24318.09356,NA,NA,NA,NA
781,20/2/2009,31345.6,19387.6,2897,293,8768,9361.120819,959.7823013,1294.386422,25627.1963,NA,NA,NA,NA
782,21/2/2009,21936.4,15580.4,2111,262,3983,10124.82018,2170.478725,1905.422636,29938.08608,NA,NA,NA,NA
783,22/2/2009,37307.96667,17782.96667,3816,8576,7133,7920.919533,2375.430524,2582.638429,29358.06739,NA,NA,NA,NA
784,23/2/2009,45560.93333,28133.93333,1212,3744,12471,7819.458295,739.8766971,946.0230311,22710.30185,NA,NA,NA,NA
785,24/2/2009,29719.06667,13605.06667,0,1602,14512,8111.523502,813.8997153,1900.551374,24687.18478,NA,NA,NA,NA
786,25/2/2009,19497.4,10772.4,1092,274,7359,7955.819471,1216.511463,2333.300557,24724.93178,NA,NA,NA,NA
787,26/2/2009,19280.86667,12171.86667,0,268,6841,7238.845385,772.1963164,900.2269034,21820.64111,NA,NA,NA,NA
788,27/2/2009,33815.3,17584.3,1154,246,14831,8485.332188,952.327414,1430.73766,23653.65839,NA,NA,NA,NA
789,28/2/2009,27179.16667,12670.16667,1145,5358,8006,9470.604394,2202.469581,2069.621162,28507.89656,NA,NA,NA,NA
790,1/3/2009,41127.1,18375.1,11178,2740,8834,7495.632558,2446.203469,2771.775622,28480.53579,NA,NA,NA,NA
791,2/3/2009,24624.03333,16070.03333,1560,310,6684,7626.426739,848.2505533,1156.661162,22384.56254,NA,NA,NA,NA
792,3/3/2009,30815.86667,16364.86667,1159,268,13024,8150.057947,958.2007055,2128.812286,24902.36646,NA,NA,NA,NA
793,4/3/2009,30702.16667,17525.16667,2214,2570,8393,8221.309685,1394.605269,2574.963866,25460.53863,NA,NA,NA,NA
794,5/3/2009,24030.2,14665.2,0,271,9094,7722.932951,981.526402,1150.834845,23047.13231,NA,NA,NA,NA
795,6/3/2009,29724.56667,16259.56667,1144,265,12056,9176.154381,1189.958686,1685.703574,25333.2078,NA,NA,NA,NA
796,7/3/2009,28274.43333,14295.43333,1055,811,12113,10353.10165,2465.136391,2324.338553,30595.31093,NA,NA,NA,NA
797,8/3/2009,39286.1,14082.1,7253,5260,12691,8551.910598,2730.360962,3021.724781,30924.30598,NA,NA,NA,NA
798,9/3/2009,28092.6,15386.6,2001,369,10336,8836.1635,1150.128346,1397.510468,25128.02025,NA,NA,NA,NA
799,10/3/2009,30603.5,18712.5,0,281,11610,9490.94465,1273.857932,2356.511509,27884.91667,NA,NA,NA,NA
800,11/3/2009,40098.4,18597.4,3476,7288,10737,9669.515094,1719.98605,2785.827101,28618.93744,NA,NA,NA,NA
801,12/3/2009,31454.33333,17435.33333,0,364,13655,9253.579686,1312.514887,1341.611031,26316.77932,NA,NA,NA,NA
802,13/3/2009,24092,12233,1082,311,10466,10763.79637,1522.43288,1853.632986,28649.42316,NA,NA,NA,NA
803,14/3/2009,35817.13333,15305.13333,2196,280,18036,11972.19227,2795.020073,2467.194093,33894.56835,NA,NA,NA,NA
804,15/3/2009,32367.7,15384.7,3478,5152,8353,10177.25171,3053.673098,3137.837369,34145.39516,NA,NA,NA,NA
805,16/3/2009,22245.53333,12666.53333,0,306,9273,10443.32654,1463.02951,1485.778323,28213.115,NA,NA,NA,NA
806,17/3/2009,32198.5,14816.5,1110,3952,12320,11056.65859,1572.693325,2416.397671,30780.52795,NA,NA,NA,NA
807,18/3/2009,24178,10579,1123,375,12101,11172.00501,2001.324833,2817.329664,31276.73492,NA,NA,NA,NA
808,19/3/2009,19858.86667,10086.86667,0,314,9458,10672.86549,1573.185602,1345.231681,28694.26794,NA,NA,NA,NA
809,20/3/2009,24398.43333,12389.43333,1083,308,10618,12081.93837,1759.554833,1830.329155,30710.46631,NA,NA,NA,NA
810,21/3/2009,32167.03333,15799.03333,5420,682,10266,13173.48379,3006.030611,2418.320707,35609.75305,NA,NA,NA,NA
811,22/3/2009,28152.83333,13342.83333,2017,3778,9015,11248.35815,3236.350779,3065.080388,35492.239,NA,NA,NA,NA
812,23/3/2009,21607.5,14220.5,1078,310,5999,11373.37143,1615.513182,1391.082463,29176.11842,NA,NA,NA,NA
813,24/3/2009,27695.2,15484.2,1710,352,10149,11837.25617,1693.497198,2301.886757,31351.07947,NA,NA,NA,NA
814,25/3/2009,30646.23333,14264.23333,2780,3315,10287,11797.2522,2089.349609,2685.238437,31452.87973,NA,NA,NA,NA
815,26/3/2009,20183.4,11275.4,0,312,8596,11139.28268,1627.725756,1197.827179,28480.35405,NA,NA,NA,NA
816,27/3/2009,28565.43333,16989.43333,1103,526,9947,12388.3737,1780.302125,1669.840329,30116.68412,NA,NA,NA,NA
817,28/3/2009,37682.93333,20603.93333,4527,327,12225,13320.98393,2993.073916,2246.874424,34651.58633,NA,NA,NA,NA
818,29/3/2009,36944.16667,21807.16667,1611,4024,9502,11240.01146,3190.17227,2884.645759,34189.84651,NA,NA,NA,NA
819,30/3/2009,24624.2,13343.2,1085,295,9901,11214.12975,1536.980939,1203.425128,27553.66594,NA,NA,NA,NA
820,31/3/2009,30391.36667,12520.36667,2202,2711,12958,11533.74116,1583.85424,2108.53439,29436.04221,NA,NA,NA,NA
821,1/4/2009,27352.33333,14872.33333,2807,2364,7309,11357.55225,1950.199379,2487.458323,29275.33429,NA,NA,NA,NA
822,2/4/2009,27405.56667,12453.56667,1128,324,13500,10572.74599,1461.014061,996.6163066,26072.27831,NA,NA,NA,NA
823,3/4/2009,22721,13839,0,326,8556,11705.40247,1588.295535,1465.927989,27511.28165,NA,NA,NA,NA
824,4/4/2009,36520.53333,13398.53333,2699,4172,16251,12532.83415,2778.334636,2040.736873,31882.6501,NA,NA,NA,NA
825,5/4/2009,22928.6,12236.6,3832,357,6503,10358.602,2955.529526,2676.532112,31291.17421,NA,NA,NA,NA
826,6/4/2009,24210.56667,12937.56667,799,333,10141,10251.86354,1285.498939,993.3932466,24558.53695,NA,NA,NA,NA
827,7/4/2009,24001.53333,13439.53333,1103,338,9121,10503.34064,1318.796832,1896.495197,26376.76321,NA,NA,NA,NA
828,8/4/2009,25576.66667,12650.66667,2131,2827,7968,10271.91031,1674.99157,2273.226696,26182.85817,NA,NA,NA,NA
829,9/4/2009,31507.86667,14977.86667,2682,366,13482,9444.792744,1179.200628,779.9664739,22975.89793,NA,NA,NA,NA
830,10/4/2009,30701.9,11994.9,2057,2822,13828,10547.98772,1303.497048,1246.651201,24438.39771,NA,NA,NA,NA
831,11/4/2009,41040.76667,14860.76667,3661,4286,18233,11358.62451,2494.201271,1818.699058,28858.60977,NA,NA,NA,NA
832,12/4/2009,35683.53333,14211.53333,7498,1504,12470,9179.991255,2675.693154,2451.729194,28339.17522,NA,NA,NA,NA
833,13/4/2009,26643.73333,13780.73333,1006,5648,6209,9080.894272,1013.524048,766.0019148,21699.58997,NA,NA,NA,NA
834,14/4/2009,25025.63333,12318.63333,888,2341,9478,9351.635054,1058.130923,1666.917034,23629.70396,NA,NA,NA,NA
835,15/4/2009,20267.7,12646.7,1880,463,5278,9150.607795,1428.915749,2042.123817,23564.39973,NA,NA,NA,NA
836,16/4/2009,26075.4,12973.4,2896,397,9809,8364.491984,950.7811881,548.2870883,20500.71307,NA,NA,NA,NA
837,17/4/2009,34046.83333,21167.83333,0,5224,7655,9518.691042,1095.538865,1015.64386,22119.22113,NA,NA,NA,NA
838,18/4/2009,25204.43333,10864.43333,1028,2613,10699,10389.68264,2309.203904,1589.914717,26706.35012,NA,NA,NA,NA
839,19/4/2009,21441.13333,10776.13333,2201,376,8088,8280.046817,2515.810538,2227.010642,26363.02785,NA,NA,NA,NA
840,20/4/2009,24775.16667,11655.16667,0,2644,10476,8257.823068,880.5286583,547.4605199,19907.14189,NA,NA,NA,NA
841,21/4/2009,31576.63333,21896.63333,1925,375,7380,8612.485831,953.3832852,1456.897234,22027.02436,NA,NA,NA,NA
842,22/4/2009,24936.63333,9444.633333,1024,1203,13265,8501.535047,1353.340082,1843.15615,22156.11047,NA,NA,NA,NA
843,23/4/2009,19024.33333,12050.33333,1068,395,5511,7810.690691,904.8479149,363.031001,19290.03571,NA,NA,NA,NA
844,24/4/2009,19900.8,9840.8,0,383,9677,9064.329031,1079.254612,846.8218796,21107.99859,NA,NA,NA,NA
845,25/4/2009,33704.73333,14571.73333,2007,3901,13225,10037.83367,2322.109475,1440.239881,25895.04313,NA,NA,NA,NA
846,26/4/2009,29693.76667,13062.76667,3053,3017,10561,8032.626685,2556.987211,2099.109353,25750.68796,NA,NA,NA,NA
847,27/4/2009,22527.13333,14135.13333,995,376,7021,8115.531272,948.6129793,443.7931918,19491.36475,NA,NA,NA,NA
848,28/4/2009,28439.76667,14531.76667,2068,371,11469,8574.754454,1046.590357,1379.679195,21803.88812,NA,NA,NA,NA
849,29/4/2009,27744.66667,14837.66667,1043,2492,9372,8566.493418,1469.495148,1794.281335,22120.10577,NA,NA,NA,NA
850,30/4/2009,30579.36667,13884.36667,1027,363,15305,7975.14068,1041.425838,344.0009282,19433.99436,NA,NA,NA,NA
851,1/5/2009,25213.36667,11385.36667,1067,1052,11709,9323.739515,1233.426661,858.6822833,21423.02885,NA,NA,NA,NA
852,2/5/2009,23231.83333,11667.83333,1430,374,9760,10386.35559,2490.796628,1483.527202,26370.47966,NA,NA,NA,NA
853,3/5/2009,26814.63333,13788.63333,3207,2593,7226,8463.13101,2736.919011,2173.80902,26374.0644,NA,NA,NA,NA
854,4/5/2009,27798.03333,15006.03333,1007,411,11374,8619.671834,1136.390813,549.3113137,20248.41647,NA,NA,NA,NA
855,5/5/2009,28857.9,12103.9,1049,5539,10166,9143.056734,1238.75387,1514.828901,22678.59179,NA,NA,NA,NA
856,6/5/2009,22498.36667,10605.36667,1038,1797,9058,9188.469857,1662.590422,1957.284603,23094.76121,NA,NA,NA,NA
857,7/5/2009,16877.46667,8511.466667,0,374,7992,8639.432145,1232.073848,532.506268,20489.3528,NA,NA,NA,NA
858,8/5/2009,30952.6,12452.6,2226,848,15426,10018.28174,1418.390482,1069.798201,22538.46992,NA,NA,NA,NA
859,9/5/2009,21022.53333,11945.53333,2090,382,6605,11098.56853,2667.045868,1713.870894,27524.23774,NA,NA,NA,NA
860,10/5/2009,32775.86667,13113.86667,4300,6670,8692,9180.128159,2901.689948,2419.569291,27543.50292,NA,NA,NA,NA
861,11/5/2009,25286.26667,12785.26667,1035,457,11009,9328.485787,1287.240802,806.3242736,21410.34677,NA,NA,NA,NA
